CustomerID,Monetary,TimeSpent,PC1,PC2,Cluster
12477.0,3317.81,304,0.9925841992996876,0.2558503288900038,0
12478.0,680.99,1,-0.6315157169325819,-0.4558698553646471,2
12480.0,1952.93,132,0.0934775620073582,-0.1709871172623873,0
12481.0,2064.77,292,0.72954490890229,0.426381892535444,0
12483.0,1107.61,268,0.471441240019338,0.4994701079144811,0
12484.0,1970.79,122,0.0580225913674789,-0.2126219189158057,2
12489.0,334.93,1,-0.6913867225469535,-0.3959988497502755,2
12490.0,2463.06,205,0.4631115913184524,0.0221341911675916,0
12491.0,460.4,1,-0.6696794605853423,-0.4177061117118868,2
12492.0,136.82,1,-0.7256612556402414,-0.3617243166569878,2
12494.0,181.97,237,0.1918093499811776,0.5401237038434188,0
12500.0,693.48,211,0.1800877569107364,0.3514118889512861,0
12501.0,2169.39,1,-0.3740112241959734,-0.7133743481012557,2
12502.0,3021.07,94,0.1318033188046754,-0.5022540087742358,2
12504.0,449.4,1,-0.671582544044159,-0.4158030282530702,2
12508.0,275.19,1,-0.7017221958041997,-0.3856633764930294,2
12512.0,138.03,1,-0.7254519164597716,-0.3619336558374575,2
12516.0,583.2,1,-0.6484341288814619,-0.4389514434157672,2
12517.0,2047.69,277,0.668772610093536,0.3715195329042514,0
12518.0,1207.16,89,-0.2012893167033854,-0.2077062594128239,2
12519.0,340.84,1,-0.6903642477068076,-0.3970213245904215,2
12520.0,987.42,1,-0.5785010019975652,-0.5088845702996639,2
12523.0,354.5,331,0.5839802787732801,0.8725966346083148,0
12524.0,2962.6,268,0.7923685841348188,0.1785427637990005,0
12526.0,797.38,94,-0.252911922698596,-0.1175387672709644,2
12528.0,552.64,23,-0.5689224912226015,-0.3488655820293727,2
12530.0,1244.68,132,-0.0290550616023589,-0.0484544936526701,0
12532.0,349.83000000000004,1,-0.6888089094981928,-0.3985766627990362,2
12534.0,1089.18,1,-0.5608957499276396,-0.5264898223695895,2
12535.0,716.35,94,-0.2669307274865881,-0.1035199624829724,2
12536.0,4106.82,271,1.0018907913649209,-0.007852511743112,0
12538.0,363.95,1,-0.6863660423674209,-0.4010195299298081,2
12539.0,1715.85,1,-0.4524770852788553,-0.6349084870183738,2
12540.0,5047.38,302,1.2841039546035855,-0.0510873808725537,0
12541.0,757.44,191,0.1140635498925216,0.2632565513829054,0
12544.0,355.7,213,0.1293582313474219,0.4175593689732601,0
12547.0,159.4,1,-0.7217547443220523,-0.3656308279751768,2
12552.0,120.0,1,-0.7285712432563592,-0.3588143290408699,2
12553.0,1356.57,331,0.7573459916438615,0.6992309217377335,0
12556.0,312.9,1,-0.6951980796922018,-0.3921874926050273,2
12557.0,8183.46,598,2.9675982185012737,0.5472756151113707,3
12558.0,1.0658141036401504e-14,180,-0.0593786916911629,0.3519000434439626,0
12559.0,50.10000000000001,1,-0.7406644735992032,-0.346721098698026,2
12560.0,697.7,1,-0.6286247601510523,-0.4587608121461768,2
12561.0,238.85,1,-0.7080092915217812,-0.379376280775448,2
12562.0,1304.37,115,-0.0842545451737742,-0.124307622979861,2
12567.0,4357.27,450,1.7351740035954473,0.6387712000763909,3
12569.0,2534.95,339,0.9920505811248496,0.5261981500913838,0
12571.0,248.35,1,-0.7063657194437123,-0.3810198528535169,2
12572.0,487.68,1,-0.664959813607477,-0.4224257586897521,2
12576.0,1076.63,113,-0.1313642703040951,-0.0926158523081997,2
12577.0,399.51,1,-0.6802138925678283,-0.4071716797294009,2
12580.0,415.7,1,-0.6774128997316244,-0.4099726725656046,2
12583.0,5093.2699999999995,697,2.8145662755712233,1.4634963037450677,3
12584.0,742.99,93,-0.2661762939791733,-0.1119833732197169,2
12587.0,144.0,1,-0.7244190611643956,-0.3629665111328335,2
12589.0,515.1800000000001,1,-0.6602021049604354,-0.4271834673367937,2
12590.0,9861.38,302,2.1169624792166153,-0.8839459054855834,3
12592.0,437.6,56,-0.461627159766139,-0.2017646649179526,2
12593.0,321.8,85,-0.3698812685345818,-0.0699502164989466,2
12594.0,850.83,239,0.3152361819617894,0.4321148263214667,0
12596.0,269.95,1,-0.7026287555609451,-0.3847568167362841,2
12597.0,784.57,57,-0.3977442286327823,-0.2579386188219797,2
12598.0,1179.92,308,0.6381309632338454,0.6411394738731646,0
12599.0,636.3,183,0.0622695018660163,0.2533787815747726,0
12600.0,884.02,608,1.7432846025911428,1.8486790033147984,3
12601.0,325.46,240,0.2281976745074996,0.5268623110050862,0
12602.0,153.12,1,-0.7228412319694495,-0.3645443403277796,2
12607.0,3.552713678800501e-15,61,-0.5180628368362841,-0.1067841017011588,2
12609.0,512.8,1,-0.6606138630178885,-0.4267717092793406,2
12610.0,935.2,183,0.1139814696696796,0.2016668137711094,0
12614.0,315.6,1,-0.6947309592068559,-0.3926546130903732,2
12615.0,1079.8,123,-0.0922709501061328,-0.0546194002128643,2
12616.0,449.75,125,-0.1935654031702055,0.0620930073098679,2
12617.0,355.53,1,-0.6878227662513515,-0.3995628060458776,2
12619.0,449.16,186,0.0414563278479248,0.2973188872808533,0
12621.0,3368.99,448,1.5564850881225432,0.8020421610906352,3
12623.0,305.1,1,-0.69654753887209,-0.3908380334251391,2
12625.0,897.7,277,0.4698156149294855,0.5704765280683017,0
12626.0,2380.61,186,0.3756118320780531,-0.0368366169492746,0
12627.0,2441.14,122,0.139396709990607,-0.2939960375389338,0
12628.0,786.46,30,-0.5014884368889919,-0.3623367957576737,2
12633.0,411.08,305,0.4935523440737972,0.7625911613452236,0
12635.0,1689.18,94,-0.0986237564647155,-0.2718269335048448,2
12637.0,3630.15,182,0.5763737780857346,-0.2684344718742751,0
12638.0,671.69,1,-0.6331246874932178,-0.4542608848040113,2
12643.0,3094.14,240,0.7072003209399059,0.0478596645726801,0
12644.0,477.91,1,-0.6666500977340806,-0.4207354745631486,2
12645.0,874.12,153,-0.0122204921943142,0.0965994587552101,0
12646.0,615.28,1,-0.642884045485204,-0.4445015268120252,2
12647.0,2260.07,545,1.7385189101858594,1.3677791302723066,3
12648.0,318.05,1,-0.6943070906183013,-0.3930784816789278,2
12649.0,355.2,418,0.9194418935601404,1.207816038773144,3
12650.0,314.44,1,-0.6949316480079676,-0.3924539242892616,2
12651.0,114.0,1,-0.7296092887793502,-0.357776283517879,2
12652.0,919.98,1,-0.5901686336759828,-0.4972169386212462,2
12654.0,171.23000000000002,1,-0.7197080645658886,-0.3676775077313405,2
12659.0,91.68,1,-0.7334708181248762,-0.3539147541723529,2
12662.0,1585.51,607,1.8607932062969583,1.7234614223796525,3
12664.0,2276.8,331,0.9165527635808473,0.5400241498007479,0
12667.0,620.13,1,-0.6420449586874529,-0.4453406136097761,2
12669.0,471.43,217,0.1647983538687041,0.4129551553692968,0
12670.0,1273.54,244,0.4076406622056942,0.3782552322242107,0
12673.0,389.62,1,-0.6819249376048916,-0.4054606346923375,2
12674.0,975.46,240,0.3406526061648469,0.4144073793477389,0
12676.0,800.15,217,0.2216694079216321,0.3560841013163689,0
12678.0,2073.52,32,-0.2711083145228847,-0.5772989636651212,2
12679.0,857.33,341,0.7095185699741811,0.8241481157007114,0
12680.0,361.83,57,-0.4708814560309776,-0.1848013914237844,2
12681.0,5368.29,483,2.0372862586550977,0.5910551935846227,3
12682.0,7288.08,636,2.959161252462607,0.8486537158645673,3
12683.0,4089.02,449,1.6849102297237306,0.6813259967187771,3
12684.0,916.26,235,0.3111381139313456,0.4053769854345914,0
12685.0,2019.54,125,0.0780201770857746,-0.2094925729461121,0
12686.0,89.14,1,-0.7339102573962757,-0.3534753149009534,2
12689.0,511.03,1,-0.6609200864471708,-0.4264654858500583,2
12691.0,479.5,28,-0.5623038230745361,-0.3169393640307892,2
12693.0,444.06,240,0.2487163743452863,0.5063436111672994,0
12694.0,439.5,1,-0.673295319157094,-0.4140902531401352,2
12695.0,248.2,57,-0.4905403081605536,-0.1651425392942085,2
12697.0,223.68,1,-0.7106338166190765,-0.3767517556781526,2
12700.0,4867.99,174,0.7596935808649243,-0.5134260924881029,0
12701.0,337.08,1,-0.6910147562345486,-0.3963708160626806,2
12704.0,1040.85,57,-0.3534058441940978,-0.3022770032606642,2
12705.0,2312.62,118,0.1017438204294824,-0.2871790568951284,2
12708.0,731.42,508,1.3314347833232527,1.4896310996497115,3
12709.0,3833.87,485,1.7795289339864786,0.8642304727119011,3
12710.0,411.61,91,-0.3312165254432904,-0.0623610962142594,2
12712.0,2595.38,628,2.116452639255391,1.629690511237146,3
12713.0,848.55,1,-0.6025265656271895,-0.4848590066700396,2
12716.0,375.59,1,-0.6843522340528186,-0.4030333382444105,2
12717.0,980.98,95,-0.2172932410804096,-0.145448471659821,2
12719.0,608.1,211,0.1653163691185759,0.3661832767434466,0
12720.0,3023.37,573,1.9785012826796349,1.3436481201997648,3
12721.0,1999.48,359,0.9764999807188246,0.6959282950840039,0
12722.0,302.92,1,-0.69692469541211,-0.3904608768851191,2
12723.0,376.69,32,-0.5646727786523255,-0.2837344995356806,2
12724.0,363.14,202,0.0882460330346168,0.3738728177634376,0
12725.0,427.8,1,-0.6753195079269262,-0.4120660643703029,2
12726.0,1363.9,97,-0.1433361985738008,-0.2039875597077703,2
12727.0,1903.54,67,-0.165609042675946,-0.4129840324855182,2
12728.0,252.54,1,-0.7056408176534903,-0.3817447546437388,2
12731.0,2688.7,389,1.2113749283847353,0.6923226642979863,3
12735.0,319.77,1,-0.6940095175683773,-0.3933760547288518,2
12736.0,234.0,1,-0.7088483783195322,-0.378537193977697,2
12738.0,155.35,1,-0.7224554250500712,-0.364930147247158,2
12739.0,975.54,1,-0.5805563321330871,-0.506829240164142,2
12740.0,427.6,1,-0.6753541094443591,-0.4120314628528699,2
12744.0,2118.74,29,-0.2748483772752715,-0.596685832600724,2
12747.0,2226.18,425,1.2701170492970462,0.9111037236415472,3
12748.0,13876.93,692,4.314933655576937,-0.0754159624072938,3
12749.0,3392.51,303,1.0016533774462593,0.2390721735141021,0
12750.0,275.88,1,-0.7016028205690557,-0.3857827517281734,2
12753.0,12670.39,263,2.452617465667462,-1.5202510038802903,3
12755.0,2203.2,294,0.7612033264228915,0.4101414294735022,0
12757.0,2867.1,272,0.7912643140192066,0.2104829428319319,0
12758.0,1570.19,1,-0.477677370425331,-0.6097082018718981,2
12759.0,444.8,1,-0.6723783789451186,-0.4150071933521105,2
12762.0,1436.93,1,-0.5007323614909588,-0.5866532108062703,2
12763.0,320.08,1,-0.6939558852163561,-0.393429687080873,2
12766.0,2554.2000000000003,385,1.1726874534523637,0.7001742303130393,3
12772.0,892.47,1,-0.5949280723988961,-0.492457499898333,2
12775.0,599.45,62,-0.4104989500954704,-0.2066390112126428,2
12778.0,255.93,58,-0.4853484708971021,-0.1626253993283301,2
12779.0,2219.24,417,1.238080467724801,0.8814684873791541,3
12781.0,219.97,186,0.0018047189455442,0.3369704961832339,0
12782.0,194.65,10,-0.6809658293424968,-0.3370389478907644,2
12783.0,622.84,1,-0.6415761081262354,-0.4458094641709937,2
12785.0,305.71,272,0.3481244103302641,0.6536228465208741,0
12787.0,186.56,1,-0.7170558582546469,-0.3703297140425823,2
12789.0,91.85,1,-0.7334414068350582,-0.353944165462171,2
12791.0,192.6,1,-0.7160108924281693,-0.3713746798690598,2
12793.0,545.48,537,1.4110459223910463,1.6335803002324811,3
12794.0,317.0,1,-0.6944887485848248,-0.3928968237124044,2
12797.0,254.03,1,-0.7053830363486142,-0.3820025359486149,2
12802.0,412.58,92,-0.3271942194690753,-0.0586744249591447,2
12808.0,483.65,420,0.949373695360834,1.1933021914311108,3
12816.0,253.55,1,-0.7054660799904535,-0.3819194923067757,2
12817.0,166.04,1,-0.7206059739432757,-0.3667795983539534,2
12820.0,210.35,1,-0.712940007755988,-0.3744455645412412,2
12821.0,92.72,1,-0.7332908902342244,-0.3540946820630046,2
12823.0,229.5,1,-0.7096269124617753,-0.3777586598354538,2
12824.0,397.12,1,-0.6806273807011529,-0.4067581915960762,2
12826.0,577.1,394,0.8653245504001301,1.0769179284292405,0
12827.0,212.4,89,-0.3733903441117897,-0.0356052320044197,2
12828.0,907.51,184,0.1130453781957414,0.2103118824743772,0
12829.0,207.25,1,-0.7134763312761999,-0.3739092410210292,2
12830.0,2258.56,210,0.4470039828165038,0.076786685816189,0
12832.0,383.03,151,-0.1048917654045773,0.1738527775068137,0
12834.0,312.38,1,-0.6952880436375277,-0.3920975286597014,2
12836.0,2161.73,312,0.8234094968471205,0.4866968491772088,0
12838.0,683.13,515,1.3500616672417018,1.524967056336571,3
12839.0,2195.86,420,1.2455990161808748,0.89707687061107,3
12840.0,1284.2,183,0.1743611175903168,0.1412871658504722,0
12841.0,2021.85,634,2.040354529476552,1.7520424843919633,3
12842.0,310.73,1,-0.6955735061563503,-0.3918120661408789,2
12843.0,1282.36,213,0.2896774420698794,0.2572401582508027,0
12844.0,325.96000000000004,276,0.367045768429018,0.6655373973394394,0
12849.0,346.39,1,-0.689404055598041,-0.3979815166991881,2
12851.0,135.18,1,-0.7259449880831923,-0.3614405842140369,2
12854.0,401.82,1,-0.6798142450414768,-0.4075713272557524,2
12855.0,38.1,1,-0.742740564645185,-0.3446450076520442,2
12856.0,866.46,272,0.4451384148331218,0.5566088420180165,0
12857.0,801.6,1,-0.6106492718445933,-0.4767363004526359,2
12865.0,981.38,1,-0.5795459678240427,-0.5078396044731864,2
12866.0,559.12,1,-0.6526001515803987,-0.4347854207168303,2
12867.0,1111.24,149,0.0133851124156264,0.0401579452279503,0
12868.0,1176.34,688,2.1022172696444503,2.1064645146078727,3
12872.0,378.53,1,-0.6838435917465531,-0.403541980550676,2
12873.0,374.0,1,-0.6846273161164111,-0.4027582561808179,2
12875.0,293.76000000000005,1,-0.6985094449105428,-0.3888761273866863,2
12877.0,376.56,184,0.0211869997904052,0.3021702608797134,0
12879.0,140.5,1,-0.7250245877194736,-0.3623609845777555,2
12881.0,298.0,1,-0.6977758927409626,-0.3896096795562666,2
12882.0,471.84,1,-0.667700253788173,-0.4196853185090561,2
12883.0,291.63,1,-0.6988779510712047,-0.3885076212260245,2
12884.0,309.05,1,-0.6958641589027876,-0.3915214133944414,2
12885.0,1158.27,120,-0.0902585105852781,-0.0797587714217082,2
12886.0,1351.09,209,0.2861502990770805,0.2299313923262824,0
12888.0,41.010000000000005,244,0.1944036207970324,0.5914922736328725,0
12891.0,289.0,123,-0.2290853500363331,0.0821949997173358,2
12893.0,188.14,1,-0.716782506266926,-0.3706030660303032,2
12897.0,128.8,1,-0.7270487764893059,-0.3603367958079232,2
12901.0,1244.28,302,0.6261387998558051,0.6068777738752263,0
12910.0,1286.62,176,0.1477983756486022,0.1138870671868783,0
12912.0,804.24,180,0.0797609302105369,0.2127604215422628,0
12913.0,1401.49,507,1.4435074886403394,1.3698494171032949,3
12915.0,199.65,1,-0.714791188938655,-0.3725943833585741,2
12917.0,594.0,1,-0.6465656469400783,-0.4408199253571508,2
12919.0,676.82,329,0.6320351070390213,0.809123851883914,0
12921.0,7300.73,692,3.17720116086148,1.0623165323081625,3
12922.0,405.38,1,-0.6791983380311688,-0.4081872342660603,2
12923.0,176.97,1,-0.7187150010155606,-0.3686705712816685,2
12924.0,508.23,97,-0.2913736006834044,-0.0559501575981668,2
12925.0,325.74,1,-0.6929766622730014,-0.3944089100242278,2
12928.0,980.26,236,0.32606508812458,0.3981589884706867,0
12929.0,105.1,249,0.2247641201317713,0.5996766604447825,0
12931.0,34133.56,246,6.100382413833582,-5.299068564945015,1
12933.0,109.5,1,-0.7303878229215933,-0.3569977493756358,2
12935.0,343.78,1,-0.689855605400542,-0.397529966896687,2
12939.0,6397.92,146,0.9164573974858848,-0.8860412715302968,0
12942.0,258.75,1,-0.7045664405371947,-0.3828191317600344,2
12944.0,317.56,1,-0.6943918643360123,-0.3929937079612169,2
12947.0,930.22,632,1.84378527987013,1.9331937795397256,3
12948.0,660.6700000000001,66,-0.3844894711505603,-0.2018125812402336,2
12949.0,3000.87,249,0.7257543008169967,0.0986864797595575,0
12950.0,1531.4,180,0.2055651272935471,0.0869562244592526,0
12951.0,467.48,111,-0.2444608192550758,0.0050627421841213,2
12952.0,292.78000000000003,182,-0.0010165530916206,0.3089558593030799,0
12955.0,2505.06,212,0.4973593302820429,0.0418492928093094,0
12956.0,108.07,1,-0.7306352237712395,-0.3567503485259897,2
12957.0,961.7,88,-0.2476102476636079,-0.1690943056819311,2
12962.0,95.85,1,-0.7327493764863976,-0.3546361958108316,2
12963.0,630.45,122,-0.1738663980134576,0.0192670704651307,2
12965.0,771.91,1,-0.6157858671075266,-0.4715997051897025,2
12967.0,902.25,569,1.5961134749332329,1.6952000190288468,3
12970.0,428.44,1,-0.6752087830711404,-0.4121767892260887,2
12971.0,3877.92,656,2.4462674713087984,1.5157270416049715,3
12976.0,738.6,1,-0.6215487498359977,-0.4658368224612314,2
12977.0,39.239999999999995,1,-0.7425433359958167,-0.3448422363014125,2
12980.0,3869.85,300,1.072673353259677,0.144925266012695,0
12981.0,185.04,1,-0.7173188297871379,-0.3700667425100912,2
12982.0,390.54,1,-0.6817657706246997,-0.4056198016725295,2
12985.0,1215.62,90,-0.1959711839013034,-0.2053154149855761,2
12989.0,2900.11,423,1.3790030752859257,0.7867997431940079,3
12990.0,409.5,189,0.0461583127849496,0.3157438340318177,0
12993.0,197.1,1,-0.7152323582859261,-0.3721532140113029,2
12994.0,621.82,180,0.0482008861598703,0.2443204655929293,0
12997.0,307.92,1,-0.6960596574762843,-0.3913259148209448,2
12999.0,320.28000000000003,1,-0.693921283698923,-0.393464288598306,2
13000.0,201.75,1,-0.7144278730056083,-0.3729576992916209,2
13001.0,3717.68,120,0.3525388380810773,-0.5225561200880635,0
13003.0,89.05000000000001,63,-0.4949475339698978,-0.1144814501088856,2
13004.0,2348.59,236,0.5627965598702692,0.1614275167249977,0
13005.0,276.9,30,-0.5896461830048655,-0.2741790496418002,2
13011.0,50.55,1,-0.7405866201849789,-0.3467989521122503,2
13012.0,325.02,214,0.12790484718786,0.4267217303621518,0
13013.0,3995.24,634,2.3817659719123863,1.4106310419561288,3
13014.0,1407.58,215,0.3190504293640292,0.2432851254153125,0
13015.0,979.37,121,-0.1173550793144585,-0.0449532254631981,2
13016.0,425.25,1,-0.6757606772741973,-0.4116248950230318,2
13017.0,204.0,1,-0.7140386059344866,-0.3733469663627425,2
13018.0,2111.45,219,0.4562432342006227,0.1369282294960382,0
13021.0,920.85,415,1.0057401693961128,1.0983908312491828,3
13023.0,689.9,122,-0.1635810969564894,0.0089817694081626,2
13026.0,975.36,182,0.1170749657555671,0.1908643404558921,0
13027.0,1536.0,60,-0.2561776715652793,-0.3763782442014933,2
13029.0,474.2999999999999,1,-0.6672746551237467,-0.4201109171734823,2
13030.0,427.74,1,-0.675329888382156,-0.4120556839150731,2
13034.0,165.86,1,-0.7206371153089655,-0.3667484569882637,2
13037.0,326.9,1,-0.6927759734718898,-0.3946095988253393,2
13038.0,196.66,1,-0.7153084816242788,-0.3720770906729503,2
13040.0,676.99,150,-0.0578889436961748,0.1191409785690814,0
13043.0,516.42,1,-0.6599875755523507,-0.4273979967448785,2
13045.0,305.28000000000003,1,-0.6965163975064003,-0.3908691747908288,2
13046.0,431.59,1,-0.6746638091715702,-0.4127217631256589,2
13047.0,1596.27,576,1.743165620880244,1.602110713687144,3
13049.0,502.9,1,-0.6623266381308235,-0.4250589341664056,2
13050.0,1870.82,447,1.293435822644666,1.057382449339182,3
13052.0,348.15000000000003,1,-0.6890995622446303,-0.3982860100525988,2
13055.0,332.40999999999997,116,-0.2485565109801481,0.0477033200558425,2
13058.0,137.70000000000002,33,-0.6021653732942598,-0.2385329276644167,2
13059.0,183.4,1,-0.7176025622300887,-0.3697830100671404,2
13062.0,346.98,1,-0.6893019811216136,-0.3980835911756156,2
13064.0,639.03,63,-0.3997968211808089,-0.2096321628979745,2
13065.0,205.86,1,-0.7137168118223595,-0.3736687604748697,2
13066.0,151.81,1,-0.7230678719086359,-0.3643177003885933,2
13069.0,2741.74,575,1.9374861331356432,1.4000812242024157,3
13075.0,919.61,1,-0.5902326464832339,-0.4971529258139951,2
13077.0,465.55,365,0.734245384226576,0.9844367549522312,0
13078.0,4538.07,485,1.901360876868177,0.7423985298302028,3
13079.0,65.7,119,-0.2831358987089706,0.1054096394726541,2
13081.0,17758.61,577,4.543227555837693,-1.1902422440409737,3
13082.0,1747.54,7,-0.4238675431536023,-0.617264165767648,2
13083.0,111.36,1,-0.7300660288094661,-0.357319543487763,2
13085.0,137.98000000000002,1,-0.7254605668391299,-0.3619250054580993,2
13089.0,27475.6,571,6.20121361855759,-2.8944821701368495,1
13090.0,4085.29,545,2.0542958184314335,1.0520022220267324,3
13091.0,345.82,1,-0.6895026699227251,-0.397882902374504,2
13092.0,151.0,154,-0.1334712500105124,0.2255591938007379,0
13093.0,3392.09,687,2.4817043422909655,1.7192684647320278,3
13094.0,915.78,508,1.3633304620930198,1.457735420879945,3
13097.0,1944.28,99,-0.0352170779055615,-0.29668872591735,2
13098.0,18901.67,326,3.773508966141802,-2.3554769389068557,3
13099.0,207.36,1,-0.7134573004416117,-0.3739282718556174,2
13102.0,3836.47,416,1.514019039301231,0.5978209385733945,3
13104.0,339.48,1,-0.6905995380253522,-0.396786034271877,2
13107.0,566.84,1,-0.6512645330074838,-0.4361210392897454,2
13108.0,350.06,1,-0.6887691177531449,-0.3986164545440842,2
13109.0,774.74,186,0.0977841380771543,0.2409910770516239,0
13110.0,746.08,272,0.424311761490181,0.5774354953609573,0
13113.0,3740.91,479,1.740319216995617,0.8571863263267839,3
13115.0,1733.02,484,1.4122114558759091,1.2238389735931403,3
13117.0,664.71,602,1.6822153769619643,1.863494365567998,3
13122.0,18.72,1,-0.7460934516844455,-0.3412921206127836,2
13124.0,2610.01,308,0.8855473835628542,0.3937230535441559,0
13126.0,1083.34,445,1.1494868306745245,1.1859134868506644,3
13130.0,64.0,1,-0.7382596681376076,-0.3491259041596216,2
13131.0,290.9,35,-0.567951633711229,-0.2573287127887878,2
13133.0,109.8,92,-0.3795774567109393,-0.0062911877172807,2
13134.0,360.04,1,-0.6870425020332367,-0.4003430702639924,2
13136.0,550.63,453,1.0881598678330968,1.3089122675267302,3
13137.0,1973.97,311,0.7870711036663272,0.5153262651286723,0
13138.0,193.23,1,-0.7159018976482553,-0.3714836746489738,2
13139.0,1887.38,25,-0.33029336710046,-0.5720767516928547,2
13140.0,159.51,1,-0.7217357134874641,-0.3656498588097649,2
13141.0,357.23,245,0.2529665686250609,0.5406383030341738,0
13144.0,110.95,1,-0.7301369619202038,-0.3572486103770254,2
13145.0,499.72,573,1.5418906853303052,1.7802587175490945,3
13147.0,356.40000000000003,244,0.2489684837130489,0.536927410716856,0
13148.0,1698.09,364,0.9436296670964446,0.7673434948530329,0
13153.0,486.22,1,-0.6652124046847381,-0.422173167612491,2
13155.0,468.96,364,0.7309808514841443,0.9799923104653332,0
13157.0,300.12,1,-0.6974091166561724,-0.3899764556410566,2
13158.0,944.65,181,0.1079074141390604,0.192322914843069,0
13159.0,282.56,1,-0.7004471298867925,-0.3869384424104367,2
13162.0,1096.56,87,-0.2281329330731807,-0.1962805975016881,2
13166.0,414.7,30,-0.5658057374935079,-0.2980194951531577,2
13167.0,416.76,61,-0.4459601948093364,-0.1788867437281064,2
